sector,entityid,entityName,plantid,balancing_authority_code,balancing.authority.name,status,latitude,longitude,gen_cap,operating.year.month
commercial-non-chp,57017,DOE National Renewable Energy Laboratory,57692,PSCO,Public Service Company of Colorado,OP,39.909,-105.2318,1.1,2009-10
commercial-non-chp,57017,DOE National Renewable Energy Laboratory,57693,PSCO,Public Service Company of Colorado,OP,39.9139,-105.2153,0.7,2019-01
commercial-non-chp,57017,DOE National Renewable Energy Laboratory,57694,PSCO,Public Service Company of Colorado,OP,39.740896,-105.170993,3.3,2008-12
commercial-non-chp,58467,"SSA Solar of CO 1, LLC",58481,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.306111,-104.58,1,2008-12
ipp-non-chp,58519,Clean Energy Collective LLC,58547,PSCO,Public Service Company of Colorado,OP,38.2725,-108.785556,1,2012-12
ipp-non-chp,58949,Hangar 160 LLC,59144,WACM,Western Area Power Administration - Rocky Mountain Region,OP,39.9825,-104.940833,1.8,2012-12
ipp-non-chp,59076,Fresh Air Energy VII LLC,59198,PSCO,Public Service Company of Colorado,OP,40.6316,-103.194694,1.6,2014-12
ipp-non-chp,59078,Fresh Air Energy VIII LLC,59199,PSCO,Public Service Company of Colorado,OP,39.0672,-108.509139,1.6,2014-12
ipp-non-chp,59045,Eagle Springs Solar LLC,59239,PSCO,Public Service Company of Colorado,OP,39.526111,-107.696111,1,2013-08
ipp-non-chp,59229,Denver Int'l Airport IV Solar,59462,SWPP,Southwest Power Pool,OP,39.900556,-104.669444,1.5,2014-07
ipp-non-chp,59429,"Comanche Solar PV, LLC",59656,PSCO,Public Service Company of Colorado,OP,38.205278,-104.566667,120,2016-09
ipp-non-chp,58519,Clean Energy Collective LLC,59742,PSCO,Public Service Company of Colorado,OP,39.415027,-107.157188,1.5,2015-04
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,59807,SWPP,Southwest Power Pool,OP,39.899444,-104.675338,1.5,2009-12
ipp-non-chp,59650,Pikes Peak Solar Garden 1 LLC,59848,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.7745,-104.7458,2,2015-07
ipp-non-chp,59651,Adams Community Solar Garden LLC,59849,PSCO,Public Service Company of Colorado,OP,39.7876,-104.5859,1.2,2015-07
ipp-non-chp,59652,Adams Community Solar Garden III LLC,59850,PSCO,Public Service Company of Colorado,OP,39.7867,-104.5877,1.2,2015-07
ipp-non-chp,59744,"Solar Star Colorado III, LLC",60008,PSCO,Public Service Company of Colorado,OP,37.691863,-105.990812,52,2015-12
ipp-non-chp,59766,"SR Jenkins, LLC",60023,PSCO,Public Service Company of Colorado,OP,40.081444,-104.746661,13,2016-05
ipp-non-chp,60036,SR Clinch,60247,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.418786,-104.891944,4,2015-12
ipp-non-chp,60036,SR Clinch,60248,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.577889,-104.894792,4,2015-12
ipp-non-chp,60060,"SR Mavericks, LLC",60283,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.23,-105.03,7.8,2016-12
ipp-non-chp,60097,"San Isabel Solar, LLC",60304,PSCO,Public Service Company of Colorado,OP,37.372,-104.843,30,2016-12
ipp-non-chp,60970,SunShare Management,60320,PSCO,Public Service Company of Colorado,OP,39.859564,-105.149694,1.2,2016-05
ipp-non-chp,60143,Bison Solar LLC,60351,PSCO,Public Service Company of Colorado,OP,40.863809,-105.0111,30,2016-10
ipp-non-chp,60263,"SR Skylark B, LLC",60497,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.579472,-104.895675,2,2016-09
ipp-non-chp,60293,"DG Colorado Solar, LLC",60511,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.602102,-104.694688,10,2016-10
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60720,PSCO,Public Service Company of Colorado,OP,40.232146,-104.791865,1.5,2017-10
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60722,PSCO,Public Service Company of Colorado,OP,40.609968,-103.145084,1.7,2017-10
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60723,PSCO,Public Service Company of Colorado,OP,37.195886,-105.982424,1.5,2017-11
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60724,PSCO,Public Service Company of Colorado,OP,39.638358,-104.674249,1.8,2017-09
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60725,PSCO,Public Service Company of Colorado,OP,39.784937,-104.583391,1.5,2017-12
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60726,PSCO,Public Service Company of Colorado,OP,39.765479,-104.588631,1.8,2017-09
ipp-non-chp,60452,Victory Solar LLC,60764,PSCO,Public Service Company of Colorado,OP,39.795,-104.433,12.8,2016-12
ipp-non-chp,60609,"Clean Focus Renewables, Inc.",60801,PSCO,Public Service Company of Colorado,OP,38.284425,-104.523951,1.5,2018-08
ipp-non-chp,60916,"SR Kersey, LLC",61314,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.386197,-104.55095,3.5,2017-08
electric-utility,15257,"Poudre Valley REA, Inc",61425,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.500969,-105.13143,1.5,2017-10
electric-utility,15466,Public Service Co of Colorado,61439,PSCO,Public Service Company of Colorado,OP,39.808719,-104.781494,1.3,2017-05
ipp-non-chp,61081,SR Platte,61462,PSCO,Public Service Company of Colorado,OP,40.181742,-104.692067,16,2017-11
ipp-non-chp,61090,San Luis Solar Garden LLC,61472,PS,Public Service Company of Colorado,OP,37.068132,-106.018925,1.2,2017-08
ipp-non-chp,61163,Denver Metro Solar LLC,61563,PSCO,Public Service Company of Colorado,OP,39.759298,-104.621139,1.6,2017-12
ipp-non-chp,60571,AEP Onsite Partners,61605,PSCO,Public Service Company of Colorado,OP,37.777,-106.22,2.7,2017-11
ipp-non-chp,60571,AEP Onsite Partners,61606,PSCO,Public Service Company of Colorado,OP,37.384,-102.466,4,2017-12
ipp-non-chp,60571,AEP Onsite Partners,61752,PSCO,Public Service Company of Colorado,OP,39.638409,-104.662508,1.5,2018-05
ipp-non-chp,60571,AEP Onsite Partners,61753,PSCO,Public Service Company of Colorado,OP,39.786769,-104.583574,3,2018-05
ipp-non-chp,61436,"Titan Solar, LLC",61811,PSCO,Public Service Company of Colorado,OP,39.68646,-104.01398,50,2018-12
ipp-non-chp,61060,Cypress Creek Renewables,61886,WACM,Western Area Power Administration - Rocky Mountain Region,OP,39.923679,-108.462709,4,2018-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62224,PSCO,Public Service Company of Colorado,OP,40.44,-104.64,1.5,2018-11
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62239,PSCO,Public Service Company of Colorado,OP,37.453381,-105.878021,1.5,2018-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62243,PSCO,Public Service Company of Colorado,OP,39.638,-104.604,1.5,2018-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62244,PSCO,Public Service Company of Colorado,OP,39.145,-108.32,1.5,2018-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62245,PSCO,Public Service Company of Colorado,OP,39.637,-104.529,1.5,2018-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62251,PSCO,Public Service Company of Colorado,OP,39.523,-107.815,1.5,2019-03
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62252,PSCO,Public Service Company of Colorado,OP,39.904373,-104.6848,1.5,2019-01
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62253,PSCO,Public Service Company of Colorado,OP,39.637,-104.561,1.5,2019-01
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62254,PSCO,Public Service Company of Colorado,OP,39.899,-104.659,1.5,2019-01
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62255,PSCO,Public Service Company of Colorado,OP,40.237,-104.779,1.5,2019-06
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,62256,PSCO,Public Service Company of Colorado,OP,39.80165,-104.62146,1.5,2019-01
ipp-non-chp,60571,AEP Onsite Partners,62260,PSCO,Public Service Company of Colorado,OP,38.8151,-106.1104,2,2019-01
ipp-non-chp,61912,"Grazing Yak Solar, LLC",62376,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.977759,-104.252715,35,2019-11
ipp-non-chp,62009,Palmer Solar LLC,62495,WACM,Western Area Power Administration - Rocky Mountain Region,OP,38.6299,-104.6526,60,2020-04
ipp-non-chp,57081,"WGL Energy Systems, Inc",62663,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.289366,-104.783613,1.5,2018-08
ipp-non-chp,57081,"WGL Energy Systems, Inc",62664,WACM,Western Area Power Administration - Rocky Mountain Region,OP,39.63838,-104.562645,1.5,2018-09
ipp-non-chp,62147,Lafayette Horizon Solar CSG LLC,62667,PSCO,Public Service Company of Colorado,OP,39.981606,-105.063747,1.6,2019-02
ipp-non-chp,60531,Standard Solar,62718,PSCO,Public Service Company of Colorado,OP,39.044814,-108.419672,1.5,2019-05
ipp-non-chp,60531,Standard Solar,62719,PSCO,Public Service Company of Colorado,OP,39.108785,-108.64387,1.5,2019-05
commercial-non-chp,62715,Westbound Solar LLC,62877,PSCO,Public Service Company of Colorado,OP,39.885061,-104.982339,4.6,2019-11
electric-utility,62902,"Highline Services, LLC",63092,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.66583,-103.132442,1.5,2019-11
ipp-non-chp,62961,"Mountain Parks Services, Inc.",63163,WACM,Western Area Power Administration - Rocky Mountain Region,OP,39.959166,-105.846,1,2019-11
ipp-non-chp,62961,"Mountain Parks Services, Inc.",63164,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.8125,-106.289722,1,2019-11
ipp-non-chp,60531,Standard Solar,63276,PSCO,Public Service Company of Colorado,OP,39.777621,-104.58591,1.5,2019-08
ipp-non-chp,60531,Standard Solar,63277,PSCO,Public Service Company of Colorado,OP,39.766772,-104.59054,1.5,2019-09
ipp-non-chp,60531,Standard Solar,63278,PSCO,Public Service Company of Colorado,OP,39.784879,-104.583391,1.5,2019-10
ipp-non-chp,60531,Standard Solar,63379,PSCO,Public Service Company of Colorado,OP,40.280904,-103.61911,1.5,2020-01
ipp-non-chp,63259,Solar Star Prime 1 LLC,63536,PSCO,Public Service Company of Colorado,OP,39.75,-104.75,1.2,2019-10
ipp-non-chp,63282,"SR Kersey II, LLC",63586,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.386223,-104.554038,1,2019-12
ipp-non-chp,63283,"SR Skylark C, LLC",63587,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.575118,-104.89577,1.1,2019-12
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,63681,PSCO,Public Service Company of Colorado,OP,38.5357,-106.0753,3,2020-01
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,63753,PSCO,Public Service Company of Colorado,OP,40.22833,-104.77471,1.3,2020-01
ipp-non-chp,60293,"DG Colorado Solar, LLC",63869,PSCO,Public Service Company of Colorado,OP,40.038266,-105.244892,8.1,2019-07
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,64021,PSCO,Public Service Company of Colorado,OP,40.45633,-104.58107,1.6,2020-03
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,64024,PSCO,Public Service Company of Colorado,OP,37.57176,-106.09988,1.6,2020-05
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,64031,PSCO,Public Service Company of Colorado,OP,38.46446,-105.21246,1.8,2020-01
ipp-non-chp,63771,"SR Rattlesnake, LLC",64152,WACM,Western Area Power Administration - Rocky Mountain Region,OP,40.105427,-104.413144,6,2020-12
ipp-non-chp,63818,Jack's Solar Garden,64200,PSCO,Public Service Company of Colorado,OP,40.122552,-105.130321,1,2020-10
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,64265,WACM,Western Area Power Administration - Rocky Mountain Region,OP,37.39955,-105.90341,1.6,2020-12
